Date, Open, High, Low,Adj_ Close
09/20/18,7331.12,7368.43,7324.01,7367.32
09/19/18,7300.23,7346.11,7279.92,7331.12
09/18/18,7302.1,7320.07,7281.98,7300.23
09/17/18,7304.04,7318.77,7267.83,7302.1
09/14/18,7281.57,7323.83,7281.57,7304.04
09/13/18,7313.36,7319.57,7275.14,7281.57
2009-12-18,7273.54,7325.25,7250.84,7313.36
2009-11-18,7279.3,7280.48,7220.5,7273.54
2009-10-18,7277.7,7307.85,7256.51,7279.3
2009-07-18,7318.96,7328.3,7227.07,7277.7
2009-06-18,7383.28,7397.74,7313.12,7318.96
2009-05-18,7457.86,7457.86,7357.98,7383.28
2009-04-18,7504.6,7535.12,7437.65,7457.86
2009-03-18,7432.42,7516.06,7432.18,7504.6
08/31/18,7516.03,7516.46,7428.67,7432.42
08/30/18,7563.21,7563.21,7497.54,7516.03
08/29/18,7617.22,7635.74,7545.08,7563.21
08/28/18,7577.49,7636.72,7577.49,7617.22
08/27/18,7577.49,7587.19,7557.67,7577.49
08/24/18,7563.22,7587.19,7557.67,7577.49
08/23/18,7574.24,7602.1,7560.85,7563.22
08/22/18,7565.7,7607.23,7531.24,7574.24
08/21/18,7591.26,7601.65,7557.34,7565.7
08/20/18,7558.59,7616.15,7558.59,7591.26
08/17/18,7556.38,7577.68,7514.26,7558.59
08/16/18,7497.87,7565.18,7497.87,7556.38
08/15/18,7611.64,7632.07,7477.05,7497.87
08/14/18,7642.45,7665.24,7599.66,7611.64
08/13/18,7667.01,7667.33,7614.48,7642.45
2008-10-18,7741.77,7741.77,7657.72,7667.01
2008-09-18,7776.65,7776.77,7714.52,7741.77
2008-08-18,7718.48,7790.17,7707.3,7776.65
2008-07-18,7663.78,7752.08,7663.2,7718.48
2008-06-18,7659.1,7681.86,7636.6,7663.78
2008-03-18,7575.93,7665.16,7575.93,7659.1
2008-02-18,7652.91,7652.91,7549.34,7575.93
2008-01-18,7748.76,7751.1,7634.66,7652.91
07/31/18,7700.85,7782.9,7695.76,7748.76
07/30/18,7701.31,7718.06,7659.91,7700.85
07/27/18,7663.17,7717.22,7663.16,7701.31
07/26/18,7658.26,7684.72,7640.94,7663.17
07/25/18,7709.05,7710.25,7640.59,7658.26
07/24/18,7655.79,7740.64,7648.59,7709.05
07/23/18,7678.79,7678.79,7621.75,7655.79
07/20/18,7683.97,7705.8,7631.66,7678.79
07/19/18,7676.28,7702.85,7660.02,7683.97
07/18/18,7626.33,7685.68,7625.75,7676.28
07/17/18,7600.45,7641.1,7581.83,7626.33
07/16/18,7661.87,7667.71,7564.96,7600.45
07/13/18,7651.33,7716.24,7651.33,7661.87
2007-12-18,7591.96,7662.96,7591.96,7651.33
2007-11-18,7692.04,7692.04,7578.18,7591.96
2007-10-18,7687.99,7715.07,7677.06,7692.04
2007-09-18,7617.7,7697.46,7617.7,7687.99
2007-06-18,7603.22,7631.19,7569.7,7617.7
2007-05-18,7573.09,7624.82,7572.69,7603.22
2007-04-18,7593.29,7593.29,7560.81,7573.09
2007-03-18,7547.85,7632.12,7544.98,7593.29
2007-02-18,7636.93,7636.93,7540.71,7547.85
06/29/18,7615.63,7706.64,7615.63,7636.93
06/28/18,7621.69,7632.17,7576.01,7615.63
06/27/18,7537.92,7633.92,7512.03,7621.69
06/26/18,7509.84,7564.05,7509.84,7537.92
06/25/18,7682.27,7682.27,7508.32,7509.84
06/22/18,7556.44,7689.44,7556.2,7682.27
06/21/18,7627.4,7670.78,7548.12,7556.44
06/20/18,7603.85,7705.2,7603.85,7627.4
06/19/18,7631.33,7631.33,7548.84,7603.85
06/18/18,7633.91,7645.47,7601.6,7631.33
06/15/18,7765.79,7781,7633.91,7633.91
06/14/18,7703.71,7793.45,7650.16,7765.79
06/13/18,7703.81,7746.7,7677.17,7703.71
2006-12-18,7737.43,7762.77,7701.33,7703.81
2006-11-18,7681.07,7756.02,7681.07,7737.43
2006-08-18,7704.4,7714.32,7637.52,7681.07
2006-07-18,7712.37,7756.66,7698.15,7704.4
2006-06-18,7686.8,7730.48,7671.62,7712.37
2006-05-18,7741.29,7744.46,7686.61,7686.8
2006-04-18,7701.77,7772.12,7701.7,7741.29
2006-01-18,7678.2,7746.73,7678.2,7701.77
05/31/18,7689.57,7727.45,7651.12,7678.2
05/30/18,7632.64,7689.57,7618.12,7689.57
05/29/18,7730.28,7730.28,7610.66,7632.64
05/28/18,7730.28,7753.32,7703.26,7730.28
05/25/18,7716.74,7753.32,7703.26,7730.28
05/24/18,7788.44,7803.45,7716.74,7716.74
05/23/18,7877.45,7877.45,7765.32,7788.44
05/22/18,7859.17,7903.5,7854.58,7877.45
05/21/18,7778.79,7868.12,7778.12,7859.17
05/18/18,7787.97,7791.41,7753.27,7778.79
05/17/18,7734.2,7788.23,7713.85,7787.97
05/16/18,7722.98,7745.53,7717.76,7734.2
05/15/18,7710.98,7752.02,7687.49,7722.98
05/14/18,7724.55,7727.96,7688.57,7710.98
2005-11-18,7700.97,7728.89,7691.69,7724.55
2005-10-18,7662.52,7706.87,7631.58,7700.97
2005-09-18,7565.75,7662.52,7565.75,7662.52
2005-08-18,7567.14,7598.51,7550.44,7565.75
2005-07-18,7567.14,7570.22,7502.69,7567.14
2005-04-18,7502.69,7570.22,7502.69,7567.14
2005-03-18,7543.2,7555.18,7492.39,7502.69
2005-02-18,7520.36,7572.98,7519.62,7543.2
2005-01-18,7509.3,7549.07,7506.57,7520.36
04/30/18,7502.21,7546.16,7497.11,7509.3
04/27/18,7421.43,7507.12,7421.28,7502.21
04/26/18,7379.32,7421.43,7355,7421.43
04/25/18,7425.4,7427.13,7334.64,7379.32
04/24/18,7398.87,7439.58,7397.29,7425.4
04/23/18,7368.17,7404.11,7359.73,7398.87
04/20/18,7328.92,7368.17,7323.31,7368.17
04/19/18,7317.34,7340.73,7309.42,7328.92
04/18/18,7226.05,7325.59,7226.05,7317.34
04/17/18,7198.2,7240.41,7189.85,7226.05
04/16/18,7264.56,7265.83,7195.46,7198.2
04/13/18,7258.34,7274.99,7249.07,7264.56
2004-12-18,7257.14,7266.64,7240.76,7258.34
2004-11-18,7266.75,7270.28,7243.32,7257.14
2004-10-18,7194.75,7266.75,7194.75,7266.75
2004-09-18,7183.64,7209.68,7145.57,7194.75
2004-06-18,7199.5,7214.02,7163.11,7183.64
2004-05-18,7034.01,7199.5,7034.01,7199.5
2004-04-18,7030.46,7046.26,6971.75,7034.01
2004-03-18,7056.61,7064.98,6996.76,7030.46
2004-02-18,7056.61,7109.93,7042.73,7056.61
03/30/18,7056.61,7109.93,7042.73,7056.61
03/29/18,7044.74,7109.93,7042.73,7056.61
03/28/18,7000.14,7044.74,6923.33,7044.74
03/27/18,6888.69,7042.37,6888.69,7000.14
03/26/18,6921.94,6958.47,6866.94,6888.69
03/23/18,6952.59,6952.82,6876.96,6921.94
03/22/18,7038.97,7038.97,6914.45,6952.59
03/21/18,7061.27,7065.66,7016.79,7038.97
03/20/18,7042.93,7081.5,7042.6,7061.27
03/19/18,7164.14,7164.19,7034.91,7042.93
03/16/18,7139.76,7187.27,7131.31,7164.14
03/15/18,7132.69,7162.58,7127.08,7139.76
03/14/18,7138.78,7176.51,7122.76,7132.69
03/13/18,7214.76,7224.13,7125.6,7138.78
2003-12-18,7224.51,7254.87,7198.18,7214.76
2003-09-18,7203.24,7225.28,7189.74,7224.51
2003-08-18,7157.84,7212.14,7145.7,7203.24
2003-07-18,7146.75,7180.71,7109.56,7157.84
2003-06-18,7115.98,7197.8,7115.6,7146.75
2003-05-18,7069.9,7119.21,7062.13,7115.98
2003-02-18,7175.64,7175.64,7063.42,7069.9
2003-01-18,7231.91,7231.91,7153.39,7175.64
02/28/18,7282.45,7293.36,7231.91,7231.91
02/27/18,7289.58,7326.02,7272.87,7282.45
02/26/18,7244.41,7312.98,7244.31,7289.58
02/23/18,7252.39,7262.05,7220.81,7244.41
02/22/18,7281.57,7281.57,7187.76,7252.39
02/21/18,7246.77,7291.8,7220.55,7281.57
02/20/18,7247.66,7264.78,7202.14,7246.77
02/19/18,7294.7,7306.21,7239.98,7247.66
02/16/18,7234.81,7307.97,7234.81,7294.7
02/15/18,7213.97,7267.96,7206.69,7234.81
02/14/18,7168.01,7243.15,7145.73,7213.97
02/13/18,7177.06,7202.99,7165.83,7168.01
2002-12-18,7092.43,7199.93,7092.43,7177.06
2002-09-18,7170.69,7170.69,7073.03,7092.43
2002-08-18,7279.42,7279.42,7161.31,7170.69
2002-07-18,7141.4,7311.5,7141.4,7279.42
2002-06-18,7334.98,7334.98,7079.41,7141.4
2002-05-18,7443.43,7443.43,7334.79,7334.98
2002-02-18,7490.39,7494.76,7432.25,7443.43
2002-01-18,7533.55,7554.73,7476.51,7490.39
01/31/18,7587.98,7599.01,7521.77,7533.55
01/30/18,7671.53,7671.67,7587.12,7587.98
01/29/18,7665.54,7689.15,7663.93,7671.53
01/26/18,7615.84,7667.4,7615.84,7665.54
01/25/18,7643.43,7662.35,7608.53,7615.84
01/24/18,7731.83,7731.98,7643.43,7643.43
01/23/18,7715.44,7745.22,7710.03,7731.83
01/22/18,7730.79,7739.35,7703.67,7715.44
01/19/18,7700.96,7731.82,7694.66,7730.79
01/18/18,7725.43,7739.54,7683.71,7700.96
01/17/18,7755.93,7755.93,7711.11,7725.43
01/16/18,7769.14,7791.83,7740.55,7755.93
01/15/18,7778.64,7783.61,7763.43,7769.14
2001-12-18,7762.94,7792.56,7752.63,7778.64
2001-11-18,7748.51,7768.96,7734.64,7762.94
2001-10-18,7731.02,7756.11,7716.21,7748.51
2001-09-18,7696.51,7733.12,7696.5,7731.02
2001-08-18,7724.22,7733.39,7691.77,7696.51
2001-05-18,7695.88,7727.73,7689.81,7724.22
2001-04-18,7671.11,7702.51,7671.11,7695.88
2001-03-18,7648.1,7689.86,7640.53,7671.11
2001-02-18,7687.77,7691.34,7624.14,7648.1
2001-01-18,7687.77,7697.62,7620.01,7687.77
12/29/17,7622.88,7697.62,7620.01,7687.77
12/28/17,7620.68,7633.55,7609.77,7622.88
12/27/17,7592.66,7632.71,7586.42,7620.68
12/26/17,7592.66,7614.4,7585.47,7592.66
12/25/17,7592.66,7614.4,7585.47,7592.66
12/22/17,7603.98,7614.4,7585.47,7592.66
12/21/17,7525.22,7609.69,7517.88,7603.98
12/20/17,7544.09,7550.6,7511.45,7525.22
12/19/17,7537.01,7563.49,7534.08,7544.09
12/18/17,7490.57,7544.26,7490.57,7537.01
12/15/17,7448.12,7490.57,7433.78,7490.57
12/14/17,7496.51,7496.7,7448.12,7448.12
12/13/17,7500.41,7510.77,7492.58,7496.51
2012-12-17,7453.48,7501.52,7448.31,7500.41
2012-11-17,7393.96,7458.4,7393.58,7453.48
2012-08-17,7320.75,7412.21,7314.23,7393.96
2012-07-17,7348.03,7371.73,7314.6,7320.75
2012-06-17,7327.5,7369.71,7289.36,7348.03
2012-05-17,7338.97,7373.9,7326.57,7327.5
2012-04-17,7300.49,7369.65,7300.49,7338.97
2012-01-17,7326.67,7355.43,7288.73,7300.49
11/30/17,7393.56,7416.26,7326.67,7326.67
11/29/17,7460.65,7460.65,7386.67,7393.56
11/28/17,7383.9,7469.61,7373.95,7460.65
11/27/17,7409.64,7438.39,7383.9,7383.9
11/24/17,7417.24,7425.19,7389.54,7409.64
11/23/17,7419.02,7422.73,7373.31,7417.24
11/22/17,7411.34,7460.91,7410.38,7419.02
11/21/17,7389.46,7422.18,7367.86,7411.34
11/20/17,7380.68,7397.39,7350.37,7389.46
11/17/17,7386.94,7406.53,7356.16,7380.68
11/16/17,7372.61,7393.28,7368.14,7386.94
11/15/17,7414.42,7415.09,7357.06,7372.61
11/14/17,7415.18,7436.57,7396.92,7414.42
11/13/17,7432.99,7469.3,7402.95,7415.18
2011-10-17,7484.1,7500.29,7421.73,7432.99
2011-09-17,7529.72,7532.2,7476.89,7484.1
2011-08-17,7513.11,7534.49,7504.77,7529.72
2011-07-17,7562.28,7582.85,7507.83,7513.11
2011-06-17,7560.35,7572.9,7544.2,7562.28
2011-03-17,7555.32,7580.95,7541.91,7560.35
2011-02-17,7487.96,7562.26,7478.88,7555.32
2011-01-17,7493.08,7532.36,7487.96,7487.96
10/31/17,7487.81,7516.85,7483.97,7493.08
10/30/17,7505.03,7507.02,7478.41,7487.81
10/27/17,7486.5,7520.76,7485.24,7505.03
10/26/17,7447.21,7488.26,7440.11,7486.5
10/25/17,7526.54,7528.46,7437.42,7447.21
10/24/17,7524.45,7535.22,7508.5,7526.54
10/23/17,7523.23,7542,7511.77,7524.45
10/20/17,7523.04,7560.04,7517.07,7523.23
10/19/17,7542.87,7542.87,7485.42,7523.04
10/18/17,7516.17,7555.24,7516.17,7542.87
10/17/17,7526.97,7550.44,7506.31,7516.17
10/16/17,7535.44,7557,7526.73,7526.97
10/13/17,7556.24,7556.24,7521.09,7535.44
2010-12-17,7533.81,7565.11,7526.33,7556.24
2010-11-17,7538.27,7550.17,7519.6,7533.81
2010-10-17,7507.89,7543.88,7504.56,7538.27
2010-09-17,7522.87,7523.65,7493.68,7507.89
2010-06-17,7507.99,7527.72,7507.99,7522.87
2010-05-17,7467.58,7507.99,7464.4,7507.99
2010-04-17,7468.11,7476.33,7456.61,7467.58
2010-03-17,7438.84,7469.82,7426.67,7468.11
2010-02-17,7372.76,7438.84,7372.73,7438.84
09/29/17,7322.82,7382.67,7321.64,7372.76
09/28/17,7313.51,7323.33,7289.75,7322.82
09/27/17,7285.74,7327.5,7285.74,7313.51
09/26/17,7301.29,7311.82,7273.32,7285.74
09/25/17,7310.64,7312.45,7272.49,7301.29
09/22/17,7263.9,7320.28,7242.23,7310.64
09/21/17,7271.95,7289.16,7260.05,7263.9
09/20/17,7275.25,7289.93,7249.58,7271.95
09/19/17,7253.28,7285.67,7243.59,7275.25
09/18/17,7215.47,7257.45,7215.47,7253.28
09/15/17,7295.39,7295.39,7196.58,7215.47
09/14/17,7379.7,7390.7,7287.73,7295.39
09/13/17,7400.69,7401.3,7336.23,7379.7
2009-12-17,7413.59,7435.84,7386.98,7400.69
2009-11-17,7377.6,7434.07,7377.6,7413.59
2009-08-17,7396.98,7396.98,7358.42,7377.6
2009-07-17,7354.13,7412.68,7348.38,7396.98
2009-06-17,7372.92,7372.92,7322.42,7354.13
2009-05-17,7411.47,7437.51,7369.58,7372.92
2009-04-17,7438.5,7438.5,7404.05,7411.47
2009-01-17,7430.62,7460.52,7430.06,7438.5
08/31/17,7365.26,7443.68,7365.01,7430.62
08/30/17,7337.43,7381.33,7337.43,7365.26
08/29/17,7401.46,7401.62,7289.2,7337.43
08/28/17,7401.46,7439.53,7401.46,7401.46
08/25/17,7407.06,7439.53,7401.46,7401.46
08/24/17,7382.65,7437.87,7382.16,7407.06
08/23/17,7381.74,7394.52,7360.33,7382.65
08/22/17,7318.88,7387.55,7318.88,7381.74
08/21/17,7323.98,7331.95,7296.8,7318.88
08/18/17,7387.87,7387.87,7302.47,7323.98
08/17/17,7433.03,7433.74,7382.16,7387.87
08/16/17,7383.85,7444.98,7383.85,7433.03
08/15/17,7353.89,7399.35,7353.89,7383.85
08/14/17,7309.96,7377.66,7309.96,7353.89
