Date,Open,High,Low,Close,Adj_Close,Volume
02/01/2017,3.2532,3.2797,3.2427,3.2532,3.2532,0
03/01/2017,3.2841,3.2897,3.2475,3.284,3.284,0
04/01/2017,3.2635,3.2643,3.2188,3.2635,3.2635,0
05/01/2017,3.2149,3.2276,3.1998,3.2141,3.2141,0
06/01/2017,3.1975,3.2118,3.1894,3.1977,3.1977,0
09/01/2017,3.2224,3.227,3.1961,3.2222,3.2222,0
10/01/2017,3.1931,3.197,3.1794,3.1955,3.1955,0
11/01/2017,3.1944,3.2225,3.1883,3.1945,3.1945,0
12/01/2017,3.196,3.1972,3.1566,3.1963,3.1963,0
13/01/2017,3.1864,3.2192,3.1799,3.1868,3.1868,0
16/01/2017,3.2198,3.2308,3.2115,3.1868,3.1868,0
17/01/2017,3.2399,3.2413,3.1985,3.2405,3.2405,0
18/01/2017,3.2099,3.2278,3.1805,3.2098,3.2098,0
19/01/2017,3.2303,3.2334,3.1989,3.2296,3.2296,0
20/01/2017,3.1929,3.1983,3.184,3.1949,3.1949,0
23/01/2017,3.1689,3.1716,3.1551,3.1423,3.1423,0
24/01/2017,3.1615,3.1711,3.1569,3.1617,3.1617,0
25/01/2017,3.1687,3.1709,3.1591,3.1687,3.1687,0
26/01/2017,3.1689,3.1878,3.1483,3.1685,3.1685,0
27/01/2017,3.1757,3.1798,3.1441,3.1761,3.1761,0
30/01/2017,3.1387,3.1512,3.1183,3.1096,3.1096,0
31/01/2017,3.1252,3.1353,3.1056,3.1255,3.1255,0
01/02/2017,3.1479,3.1603,3.1344,3.1501,3.1501,0
02/02/2017,3.1281,3.1299,3.1078,3.128,3.128,0
03/02/2017,3.1222,3.1356,3.1046,3.1225,3.1225,0
06/02/2017,3.116,3.1239,3.1064,3.1195,3.1195,0
07/02/2017,3.1148,3.1333,3.1117,3.1137,3.1137,0
08/02/2017,3.1167,3.1268,3.1155,3.1167,3.1167,0
09/02/2017,3.1161,3.1251,3.1126,3.1159,3.1159,0
10/02/2017,3.1286,3.1293,3.1071,3.1288,3.1288,0
13/02/2017,3.1158,3.121,3.1096,3.1071,3.1071,0
14/02/2017,3.11,3.1152,3.0912,3.1101,3.1101,0
15/02/2017,3.0835,3.0897,3.0581,3.0812,3.0812,0
16/02/2017,3.056,3.0581,3.0413,3.0561,3.0561,0
17/02/2017,3.0853,3.1055,3.0807,3.0875,3.0875,0
20/02/2017,3.1035,3.1036,3.0828,3.0955,3.0955,0
21/02/2017,3.0855,3.102,3.0829,3.0855,3.0855,0
22/02/2017,3.0941,3.0967,3.0724,3.0939,3.0939,0
23/02/2017,3.0624,3.072,3.0504,3.0623,3.0623,0
24/02/2017,3.0601,3.1039,3.0557,3.0603,3.0603,0
27/02/2017,3.1095,3.1119,3.1048,3.0946,3.0946,0
28/02/2017,3.1075,3.1087,3.0858,3.1053,3.1053,0
01/03/2017,3.1081,3.1169,3.1055,3.108,3.108,0
02/03/2017,3.0895,3.1256,3.0774,3.0882,3.0882,0
03/03/2017,3.1552,3.1571,3.1279,3.1546,3.1546,0
06/03/2017,3.1153,3.1204,3.0949,3.12,3.12,0
07/03/2017,3.1374,3.1385,3.11,3.1372,3.1372,0
08/03/2017,3.1184,3.1519,3.1156,3.1159,3.1159,0
09/03/2017,3.1614,3.1827,3.1578,3.1593,3.1593,0
10/03/2017,3.1914,3.194,3.1505,3.1913,3.1913,0
13/03/2017,3.1382,3.1576,3.131,3.1475,3.1475,0
14/03/2017,3.1522,3.1664,3.1372,3.1524,3.1524,0
15/03/2017,3.1635,3.178,3.1425,3.1637,3.1637,0
16/03/2017,3.1022,3.1172,3.087,3.0999,3.0999,0
