"date";"Country";"USD"
"2018-01-01 00:00:00";"Argentina";0.0
"2018-01-02 00:00:00";"Argentina";1671.9918240008606
"2018-01-03 00:00:00";"Argentina";1711.5359403787795
"2018-01-04 00:00:00";"Argentina";1732.4259640292805
"2018-01-05 00:00:00";"Argentina";1729.3435048887934
"2018-01-06 00:00:00";"Argentina";0.0
"2018-01-07 00:00:00";"Argentina";0.0
"2018-01-08 00:00:00";"Argentina";1741.4544867309037
"2018-01-09 00:00:00";"Argentina";1688.4160756501183
"2018-01-10 00:00:00";"Argentina";1670.2925335304678
"2018-01-11 00:00:00";"Argentina";1721.5693512354076
"2018-01-12 00:00:00";"Argentina";1749.8262874927154
"2018-01-13 00:00:00";"Argentina";0.0
"2018-01-14 00:00:00";"Argentina";0.0
"2018-01-15 00:00:00";"Argentina";1808.466104155879
"2018-01-16 00:00:00";"Argentina";1789.5579756566303
"2018-01-17 00:00:00";"Argentina";1779.5078636949306
"2018-01-18 00:00:00";"Argentina";1804.8290161845175
"2018-01-19 00:00:00";"Argentina";1779.708609271523
"2018-01-20 00:00:00";"Argentina";0.0
"2018-01-21 00:00:00";"Argentina";0.0
"2018-01-22 00:00:00";"Argentina";1771.5131179159293
"2018-01-23 00:00:00";"Argentina";1771.3958121303374
"2018-01-24 00:00:00";"Argentina";1808.158842736951
"2018-01-25 00:00:00";"Argentina";1789.1708881704553
"2018-01-26 00:00:00";"Argentina";1795.2112028211482
"2018-01-27 00:00:00";"Argentina";0.0
"2018-01-28 00:00:00";"Argentina";0.0
"2018-01-29 00:00:00";"Argentina";1779.704897536894
"2018-01-30 00:00:00";"Argentina";1750.5624616851974
"2018-01-31 00:00:00";"Argentina";1780.1952350238319
"2018-02-01 00:00:00";"Argentina";1764.7419325373512
"2018-02-02 00:00:00";"Argentina";1685.1813578588406
"2018-02-03 00:00:00";"Argentina";0.0
"2018-02-04 00:00:00";"Argentina";0.0
"2018-02-05 00:00:00";"Argentina";1598.993762353364
"2018-02-06 00:00:00";"Argentina";1624.4509246461578
"2018-02-07 00:00:00";"Argentina";1617.7079042629136
"2018-02-08 00:00:00";"Argentina";1576.481429844569
"2018-02-09 00:00:00";"Argentina";1510.132436054586
"2018-02-10 00:00:00";"Argentina";0.0
"2018-02-11 00:00:00";"Argentina";0.0
"2018-02-12 00:00:00";"Argentina";0.0
"2018-02-13 00:00:00";"Argentina";0.0
"2018-02-14 00:00:00";"Argentina";1578.8131294442119
"2018-02-15 00:00:00";"Argentina";1609.8529596581627
"2018-02-16 00:00:00";"Argentina";1663.2479067518389
"2018-02-17 00:00:00";"Argentina";0.0
"2018-02-18 00:00:00";"Argentina";0.0
"2018-02-19 00:00:00";"Argentina";1684.7301467883342
"2018-02-20 00:00:00";"Argentina";1650.086794686043
"2018-02-21 00:00:00";"Argentina";1662.0305494313247
"2018-02-22 00:00:00";"Argentina";1664.782091457826
"2018-02-23 00:00:00";"Argentina";1641.861480386194
"2018-02-24 00:00:00";"Argentina";0.0
"2018-02-25 00:00:00";"Argentina";0.0
"2018-02-26 00:00:00";"Argentina";1653.0079341167018
"2018-02-27 00:00:00";"Argentina";1612.4169394029554
"2018-02-28 00:00:00";"Argentina";1632.8338345369655
"2018-03-01 00:00:00";"Argentina";1591.8154243946099
"2018-03-02 00:00:00";"Argentina";1583.68712406916
"2018-03-03 00:00:00";"Argentina";0.0
"2018-03-04 00:00:00";"Argentina";0.0
"2018-03-05 00:00:00";"Argentina";1585.4940175157274
"2018-03-06 00:00:00";"Argentina";1627.0608261330178
"2018-03-07 00:00:00";"Argentina";1612.290117681816
"2018-03-08 00:00:00";"Argentina";1611.3401270819772
"2018-03-09 00:00:00";"Argentina";1632.2585405445288
"2018-03-10 00:00:00";"Argentina";0.0
"2018-03-11 00:00:00";"Argentina";0.0
"2018-03-12 00:00:00";"Argentina";1643.4238821464764
"2018-03-13 00:00:00";"Argentina";1633.9270232108797
"2018-03-14 00:00:00";"Argentina";1625.1113971680363
"2018-03-15 00:00:00";"Argentina";1617.4368864822097
"2018-03-16 00:00:00";"Argentina";1602.7471445450965
"2018-03-17 00:00:00";"Argentina";0.0
"2018-03-18 00:00:00";"Argentina";0.0
"2018-03-19 00:00:00";"Argentina";1570.9616717836982
"2018-03-20 00:00:00";"Argentina";1574.8600861770096
"2018-03-21 00:00:00";"Argentina";1598.9132329506924
"2018-03-22 00:00:00";"Argentina";1574.6927898139465
"2018-03-23 00:00:00";"Argentina";1556.3195646796933
"2018-03-24 00:00:00";"Argentina";0.0
"2018-03-25 00:00:00";"Argentina";0.0
"2018-03-26 00:00:00";"Argentina";1566.5371774176017
"2018-03-27 00:00:00";"Argentina";1549.4431905553213
"2018-03-28 00:00:00";"Argentina";1544.0537158993764
"2018-03-29 00:00:00";"Argentina";0.0
"2018-03-30 00:00:00";"Argentina";0.0
"2018-03-31 00:00:00";"Argentina";0.0
"2018-04-01 00:00:00";"Argentina";0.0
"2018-04-02 00:00:00";"Argentina";0.0
"2018-04-03 00:00:00";"Argentina";1557.0846581875994
"2018-04-04 00:00:00";"Argentina";1552.778940315388
"2018-04-05 00:00:00";"Argentina";1580.0774286036012
"2018-04-06 00:00:00";"Argentina";1572.5221096440162
"2018-04-07 00:00:00";"Argentina";0.0
"2018-04-08 00:00:00";"Argentina";0.0
"2018-04-09 00:00:00";"Argentina";1577.255425976105
"2018-04-10 00:00:00";"Argentina";1596.254751002935
"2018-04-11 00:00:00";"Argentina";1590.0223380491439
"2018-04-12 00:00:00";"Argentina";1589.788120875304
"2018-04-13 00:00:00";"Argentina";1564.3584741332709
"2018-04-14 00:00:00";"Argentina";0.0
"2018-04-15 00:00:00";"Argentina";0.0
"2018-04-16 00:00:00";"Argentina";1534.7835011367586
"2018-04-17 00:00:00";"Argentina";1553.5657631565916
"2018-04-18 00:00:00";"Argentina";1563.3506036342003
"2018-04-19 00:00:00";"Argentina";1554.7990235498298
"2018-04-20 00:00:00";"Argentina";1546.232664301486
"2018-04-21 00:00:00";"Argentina";0.0
"2018-04-22 00:00:00";"Argentina";0.0
"2018-04-23 00:00:00";"Argentina";1536.143381987886
"2018-04-24 00:00:00";"Argentina";1511.0726643598616
"2018-04-25 00:00:00";"Argentina";1478.4260723525833
"2018-04-26 00:00:00";"Argentina";1456.7010818554563
"2018-04-27 00:00:00";"Argentina";1460.5723588117037
"2018-04-28 00:00:00";"Argentina";0.0
"2018-04-29 00:00:00";"Argentina";0.0
"2018-04-30 00:00:00";"Argentina";0.0
"2018-05-01 00:00:00";"Argentina";0.0
"2018-05-02 00:00:00";"Argentina";1434.786891220295
"2018-05-03 00:00:00";"Argentina";1393.0899659039305
"2018-05-04 00:00:00";"Argentina";1283.3097372974673
"2018-05-05 00:00:00";"Argentina";0.0
"2018-05-06 00:00:00";"Argentina";0.0
"2018-05-07 00:00:00";"Argentina";1258.513825675274
"2018-05-08 00:00:00";"Argentina";1197.730124332473
"2018-05-09 00:00:00";"Argentina";1248.62422262986
"2018-05-10 00:00:00";"Argentina";1305.187446584473
"2018-05-11 00:00:00";"Argentina";1315.3558052434457
"2018-05-12 00:00:00";"Argentina";0.0
"2018-05-13 00:00:00";"Argentina";0.0
"2018-05-14 00:00:00";"Argentina";1324.1697296591922
"2018-05-15 00:00:00";"Argentina";1227.0309678425251
"2018-05-16 00:00:00";"Argentina";1315.9185916840645
"2018-05-17 00:00:00";"Argentina";1310.7768930878588
"2018-05-18 00:00:00";"Argentina";1311.1988809347486
"2018-05-19 00:00:00";"Argentina";0.0
"2018-05-20 00:00:00";"Argentina";0.0
"2018-05-21 00:00:00";"Argentina";1295.9684818105343
"2018-05-22 00:00:00";"Argentina";1272.2084863625416
"2018-05-23 00:00:00";"Argentina";1245.6328792696472
"2018-05-24 00:00:00";"Argentina";1212.3998692169364
"2018-05-25 00:00:00";"Argentina";0.0
"2018-05-26 00:00:00";"Argentina";0.0
"2018-05-27 00:00:00";"Argentina";0.0
"2018-05-28 00:00:00";"Argentina";1169.0023527324868
"2018-05-29 00:00:00";"Argentina";1144.9012224607422
"2018-05-30 00:00:00";"Argentina";1142.2076485143534
"2018-05-31 00:00:00";"Argentina";1146.0272873194222
"2018-06-01 00:00:00";"Argentina";1139.462710695118
"2018-06-02 00:00:00";"Argentina";0.0
"2018-06-03 00:00:00";"Argentina";0.0
"2018-06-04 00:00:00";"Argentina";1162.2303166152983
"2018-06-05 00:00:00";"Argentina";1216.6473456757644
"2018-06-06 00:00:00";"Argentina";1221.1253399600828
"2018-06-07 00:00:00";"Argentina";1212.21128740711
"2018-06-08 00:00:00";"Argentina";1258.8426046399904
"2018-06-09 00:00:00";"Argentina";0.0
"2018-06-10 00:00:00";"Argentina";0.0
"2018-06-11 00:00:00";"Argentina";1255.2063209757828
"2018-06-12 00:00:00";"Argentina";1179.908335600174
"2018-06-13 00:00:00";"Argentina";1174.5414982903326
"2018-06-14 00:00:00";"Argentina";1149.6030367080102
"2018-06-15 00:00:00";"Argentina";1088.3951366773817
"2018-06-16 00:00:00";"Argentina";0.0
"2018-06-17 00:00:00";"Argentina";0.0
"2018-06-18 00:00:00";"Argentina";984.7605833989882
"2018-06-19 00:00:00";"Argentina";1054.9598237432006
"2018-06-20 00:00:00";"Argentina";0.0
"2018-06-21 00:00:00";"Argentina";1113.4395789410048
"2018-06-22 00:00:00";"Argentina";1099.0214267525191
"2018-06-23 00:00:00";"Argentina";0.0
"2018-06-24 00:00:00";"Argentina";0.0
"2018-06-25 00:00:00";"Argentina";1067.3158810678713
"2018-06-26 00:00:00";"Argentina";1051.246115977335
"2018-06-27 00:00:00";"Argentina";957.3069394689219
"2018-06-28 00:00:00";"Argentina";976.4178095780067
"2018-06-29 00:00:00";"Argentina";928.0698627695598
"2018-06-30 00:00:00";"Argentina";0.0
"2018-07-01 00:00:00";"Argentina";0.0
"2018-07-02 00:00:00";"Argentina";874.0024183796857
"2018-07-03 00:00:00";"Argentina";957.9102197833282
"2018-07-04 00:00:00";"Argentina";991.1627552356796
"2018-07-05 00:00:00";"Argentina";990.992595970897
"2018-07-06 00:00:00";"Argentina";983.8057401435926
"2018-07-07 00:00:00";"Argentina";0.0
"2018-07-08 00:00:00";"Argentina";0.0
"2018-07-09 00:00:00";"Argentina";0.0
"2018-07-10 00:00:00";"Argentina";989.9340879782204
"2018-07-11 00:00:00";"Argentina";992.817784358971
"2018-07-12 00:00:00";"Argentina";974.1017335727984
"2018-07-13 00:00:00";"Argentina";975.0374740726415
"2018-07-14 00:00:00";"Argentina";0.0
"2018-07-15 00:00:00";"Argentina";0.0
"2018-07-16 00:00:00";"Argentina";963.2156086111416
"2018-07-17 00:00:00";"Argentina";979.0759776127593
"2018-07-18 00:00:00";"Argentina";983.02497182945
"2018-07-19 00:00:00";"Argentina";970.8006382650336
"2018-07-20 00:00:00";"Argentina";996.3572098391402
"2018-07-21 00:00:00";"Argentina";0.0
"2018-07-22 00:00:00";"Argentina";0.0
"2018-07-23 00:00:00";"Argentina";1007.0153756679147
"2018-07-24 00:00:00";"Argentina";1024.0130016655921
"2018-07-25 00:00:00";"Argentina";1068.600295924001
"2018-07-26 00:00:00";"Argentina";1067.0246774072568
"2018-07-27 00:00:00";"Argentina";1068.158586448598
"2018-07-28 00:00:00";"Argentina";0.0
"2018-07-29 00:00:00";"Argentina";0.0
"2018-07-30 00:00:00";"Argentina";1070.3575939787845
"2018-07-31 00:00:00";"Argentina";1074.8312197163543
"2018-08-01 00:00:00";"Argentina";1071.8506481818752
"2018-08-02 00:00:00";"Argentina";1050.4437009019493
"2018-08-03 00:00:00";"Argentina";1064.8200455580866
"2018-08-04 00:00:00";"Argentina";0.0
"2018-08-05 00:00:00";"Argentina";0.0
"2018-08-06 00:00:00";"Argentina";1058.3883171570812
"2018-08-07 00:00:00";"Argentina";1017.7295871643651
"2018-08-08 00:00:00";"Argentina";974.0733978455359
"2018-08-09 00:00:00";"Argentina";974.466698055123
"2018-08-10 00:00:00";"Argentina";956.9555643156915
"2018-08-11 00:00:00";"Argentina";0.0
"2018-08-12 00:00:00";"Argentina";0.0
"2018-08-13 00:00:00";"Argentina";890.3997266826102
"2018-08-14 00:00:00";"Argentina";886.5465911687238
"2018-08-15 00:00:00";"Argentina";907.8014489530251
"2018-08-16 00:00:00";"Argentina";901.8747605666301
"2018-08-17 00:00:00";"Argentina";883.0815092074685
"2018-08-18 00:00:00";"Argentina";0.0
"2018-08-19 00:00:00";"Argentina";0.0
"2018-08-20 00:00:00";"Argentina";0.0
"2018-08-21 00:00:00";"Argentina";872.5189688960353
"2018-08-22 00:00:00";"Argentina";895.3372023213929
"2018-08-23 00:00:00";"Argentina";877.5186104218362
"2018-08-24 00:00:00";"Argentina";826.3453121993199
"2018-08-25 00:00:00";"Argentina";0.0
"2018-08-26 00:00:00";"Argentina";0.0
"2018-08-27 00:00:00";"Argentina";826.7780522688857
"2018-08-28 00:00:00";"Argentina";808.8206523805928
"2018-08-29 00:00:00";"Argentina";807.1697573532917
"2018-08-30 00:00:00";"Argentina";786.9811579268078
"2018-08-31 00:00:00";"Argentina";756.3841049342869
"2018-09-01 00:00:00";"Argentina";0.0
"2018-09-02 00:00:00";"Argentina";0.0
"2018-09-03 00:00:00";"Argentina";780.5188435814172
"2018-09-04 00:00:00";"Argentina";725.5797690972726
"2018-09-05 00:00:00";"Argentina";738.2345204456115
"2018-09-06 00:00:00";"Argentina";775.6539555645181
"2018-09-07 00:00:00";"Argentina";796.7659816446351
"2018-09-08 00:00:00";"Argentina";0.0
"2018-09-09 00:00:00";"Argentina";0.0
"2018-09-10 00:00:00";"Argentina";794.7707618582672
"2018-09-11 00:00:00";"Argentina";778.6826363357445
"2018-09-12 00:00:00";"Argentina";783.8646527559964
"2018-09-13 00:00:00";"Argentina";783.3744276153575
"2018-09-14 00:00:00";"Argentina";764.5359690776527
"2018-09-15 00:00:00";"Argentina";0.0
"2018-09-16 00:00:00";"Argentina";0.0
"2018-09-17 00:00:00";"Argentina";779.9096163929557
"2018-09-18 00:00:00";"Argentina";812.2549143623346
"2018-09-19 00:00:00";"Argentina";833.0733595073019
"2018-09-20 00:00:00";"Argentina";878.1741834091997
"2018-09-21 00:00:00";"Argentina";898.5185032593054
"2018-09-22 00:00:00";"Argentina";0.0
"2018-09-23 00:00:00";"Argentina";0.0
"2018-09-24 00:00:00";"Argentina";890.739196967082
"2018-09-25 00:00:00";"Argentina";913.2305717188639
"2018-09-26 00:00:00";"Argentina";886.7379860757344
"2018-09-27 00:00:00";"Argentina";873.5867914487092
"2018-09-28 00:00:00";"Argentina";839.9517837252929
"2018-09-29 00:00:00";"Argentina";0.0
"2018-09-30 00:00:00";"Argentina";0.0
"2018-10-01 00:00:00";"Argentina";789.4035563738554
"2018-10-02 00:00:00";"Argentina";829.3424553401748
"2018-10-03 00:00:00";"Argentina";845.8144216283896
"2018-10-04 00:00:00";"Argentina";819.3546460910605
"2018-10-05 00:00:00";"Argentina";781.6005798492339
"2018-10-06 00:00:00";"Argentina";0.0
"2018-10-07 00:00:00";"Argentina";0.0
"2018-10-08 00:00:00";"Argentina";807.5235488929774
"2018-10-09 00:00:00";"Argentina";789.9271747539146
"2018-10-10 00:00:00";"Argentina";764.4543251393201
"2018-10-11 00:00:00";"Argentina";742.7841490997754
"2018-10-12 00:00:00";"Argentina";808.7768934097471
"2018-10-13 00:00:00";"Argentina";0.0
"2018-10-14 00:00:00";"Argentina";0.0
"2018-10-15 00:00:00";"Argentina";0.0
"2018-10-16 00:00:00";"Argentina";802.2624832421294
"2018-10-17 00:00:00";"Argentina";799.805068226121
"2018-10-18 00:00:00";"Argentina";783.7558275436605
"2018-10-19 00:00:00";"Argentina";780.621294836005
"2018-10-20 00:00:00";"Argentina";0.0
"2018-10-21 00:00:00";"Argentina";0.0
"2018-10-22 00:00:00";"Argentina";781.5094342616329
"2018-10-23 00:00:00";"Argentina";778.1588695294279
"2018-10-24 00:00:00";"Argentina";769.7164984632323
"2018-10-25 00:00:00";"Argentina";792.5165687563573
"2018-10-26 00:00:00";"Argentina";798.7272578934486
"2018-10-27 00:00:00";"Argentina";0.0
"2018-10-28 00:00:00";"Argentina";0.0
"2018-10-29 00:00:00";"Argentina";790.6645872664095
"2018-10-30 00:00:00";"Argentina";797.9066244796971
"2018-10-31 00:00:00";"Argentina";803.000555301391
"2018-11-01 00:00:00";"Argentina";872.2384733249755
"2018-11-02 00:00:00";"Argentina";880.9971612594095
"2018-11-03 00:00:00";"Argentina";0.0
"2018-11-04 00:00:00";"Argentina";0.0
"2018-11-05 00:00:00";"Argentina";886.7727304674474
"2018-11-06 00:00:00";"Argentina";869.4699958042332
"2018-11-07 00:00:00";"Argentina";881.9399342317972
"2018-11-08 00:00:00";"Argentina";862.09943201739
"2018-11-09 00:00:00";"Argentina";843.5301488566193
"2018-11-10 00:00:00";"Argentina";0.0
"2018-11-11 00:00:00";"Argentina";0.0
"2018-11-12 00:00:00";"Argentina";830.8531234774305
"2018-11-13 00:00:00";"Argentina";803.1458171826496
"2018-11-14 00:00:00";"Argentina";815.7127611350707
"2018-11-15 00:00:00";"Argentina";849.094478938269
"2018-11-16 00:00:00";"Argentina";863.2037275395064
"2018-11-17 00:00:00";"Argentina";0.0
"2018-11-18 00:00:00";"Argentina";0.0
"2018-11-19 00:00:00";"Argentina";0.0
"2018-11-20 00:00:00";"Argentina";827.7043264660847
"2018-11-21 00:00:00";"Argentina";836.5491164459619
"2018-11-22 00:00:00";"Argentina";834.9190129936288
"2018-11-23 00:00:00";"Argentina";843.3896770783551
"2018-11-24 00:00:00";"Argentina";0.0
"2018-11-25 00:00:00";"Argentina";0.0
"2018-11-26 00:00:00";"Argentina";828.4634847108277
"2018-11-27 00:00:00";"Argentina";791.3628355220641
"2018-11-28 00:00:00";"Argentina";807.9866937910508
"2018-11-29 00:00:00";"Argentina";818.8675532256757
"2018-11-30 00:00:00";"Argentina";0.0
"2018-12-01 00:00:00";"Argentina";0.0
"2018-12-02 00:00:00";"Argentina";0.0
"2018-12-03 00:00:00";"Argentina";844.4285562970024
"2018-12-04 00:00:00";"Argentina";874.7707312629477
"2018-12-05 00:00:00";"Argentina";850.3692149005022
"2018-12-06 00:00:00";"Argentina";853.957801043194
"2018-12-07 00:00:00";"Argentina";836.992134130974
"2018-12-08 00:00:00";"Argentina";0.0
"2018-12-09 00:00:00";"Argentina";0.0
"2018-12-10 00:00:00";"Argentina";823.5766917566464
"2018-12-11 00:00:00";"Argentina";821.6970076137833
"2018-12-12 00:00:00";"Argentina";822.3356751419284
"2018-12-13 00:00:00";"Argentina";825.6521554086032
"2018-12-14 00:00:00";"Argentina";822.9676681296174
"2018-12-15 00:00:00";"Argentina";0.0
"2018-12-16 00:00:00";"Argentina";0.0
"2018-12-17 00:00:00";"Argentina";783.4132582785967
"2018-12-18 00:00:00";"Argentina";778.422648075845
"2018-12-19 00:00:00";"Argentina";783.3747017808207
"2018-12-20 00:00:00";"Argentina";762.3504063622512
"2018-12-21 00:00:00";"Argentina";748.5060259509094
"2018-12-22 00:00:00";"Argentina";0.0
"2018-12-23 00:00:00";"Argentina";0.0
"2018-12-24 00:00:00";"Argentina";0.0
"2018-12-25 00:00:00";"Argentina";0.0
"2018-12-26 00:00:00";"Argentina";752.4179681945449
"2018-12-27 00:00:00";"Argentina";776.3255194785146
"2018-12-28 00:00:00";"Argentina";790.7334693100113
"2018-12-29 00:00:00";"Argentina";0.0
"2018-12-30 00:00:00";"Argentina";0.0
"2018-12-31 00:00:00";"Argentina";0.0
"2019-01-01 00:00:00";"Argentina";0.0
"2019-01-02 00:00:00";"Argentina";827.3779653419705
"2019-01-03 00:00:00";"Argentina";822.6088338099777
"2019-01-04 00:00:00";"Argentina";862.6555803732195
"2019-01-05 00:00:00";"Argentina";0.0
"2019-01-06 00:00:00";"Argentina";0.0
"2019-01-07 00:00:00";"Argentina";884.9184836768582
"2019-01-08 00:00:00";"Argentina";882.4869966218027
"2019-01-09 00:00:00";"Argentina";899.6190665108843
"2019-01-10 00:00:00";"Argentina";914.6077530105605
"2019-01-11 00:00:00";"Argentina";907.0832237681558
"2019-01-12 00:00:00";"Argentina";0.0
"2019-01-13 00:00:00";"Argentina";0.0
"2019-01-14 00:00:00";"Argentina";914.4845266732236
"2019-01-15 00:00:00";"Argentina";907.696835369059
"2019-01-16 00:00:00";"Argentina";917.3154910872244
"2019-01-17 00:00:00";"Argentina";914.3627241673782
"2019-01-18 00:00:00";"Argentina";931.4792455676251
"2019-01-19 00:00:00";"Argentina";0.0
"2019-01-20 00:00:00";"Argentina";0.0
"2019-01-21 00:00:00";"Argentina";939.0844289916854
"2019-01-22 00:00:00";"Argentina";900.4655345712322
"2019-01-23 00:00:00";"Argentina";928.4324415877365
"2019-01-24 00:00:00";"Argentina";931.2596123855423
"2019-01-25 00:00:00";"Argentina";931.3730985491518
"2019-01-26 00:00:00";"Argentina";0.0
"2019-01-27 00:00:00";"Argentina";0.0
"2019-01-28 00:00:00";"Argentina";937.6194192524018
"2019-01-29 00:00:00";"Argentina";956.7829202865192
"2019-01-30 00:00:00";"Argentina";957.8217444804588
"2019-01-31 00:00:00";"Argentina";969.107617204012
"2019-02-01 00:00:00";"Argentina";981.5226747426138
"2019-02-02 00:00:00";"Argentina";0.0
"2019-02-03 00:00:00";"Argentina";0.0
"2019-02-04 00:00:00";"Argentina";999.677019143714
"2019-02-05 00:00:00";"Argentina";1008.8033382689459
"2019-02-06 00:00:00";"Argentina";987.3211270029291
"2019-02-07 00:00:00";"Argentina";957.6980743602217
"2019-02-08 00:00:00";"Argentina";969.5880089275931
"2019-02-09 00:00:00";"Argentina";0.0
"2019-02-10 00:00:00";"Argentina";0.0
"2019-02-11 00:00:00";"Argentina";978.5389834691559
"2019-02-12 00:00:00";"Argentina";993.5147367266355
"2019-02-13 00:00:00";"Argentina";975.8147120211105
"2019-02-14 00:00:00";"Argentina";979.4859959518457
"2019-02-15 00:00:00";"Argentina";981.2239767460131
"2019-02-16 00:00:00";"Argentina";0.0
"2019-02-17 00:00:00";"Argentina";0.0
"2019-02-18 00:00:00";"Argentina";967.7461641319256
"2019-02-19 00:00:00";"Argentina";937.3902262630437
"2019-02-20 00:00:00";"Argentina";929.6118503813868
"2019-02-21 00:00:00";"Argentina";903.9155335660707
"2019-02-22 00:00:00";"Argentina";927.3612486943127
"2019-02-23 00:00:00";"Argentina";0.0
"2019-02-24 00:00:00";"Argentina";0.0
"2019-02-25 00:00:00";"Argentina";921.0098904375435
"2019-02-26 00:00:00";"Argentina";923.3667849074395
"2019-02-27 00:00:00";"Argentina";909.1961414790997
"2019-02-28 00:00:00";"Argentina";889.7317280563326
"2019-03-01 00:00:00";"Argentina";864.8586030950052
"2019-03-02 00:00:00";"Argentina";0.0
"2019-03-03 00:00:00";"Argentina";0.0
"2019-03-04 00:00:00";"Argentina";0.0
"2019-03-05 00:00:00";"Argentina";0.0
"2019-03-06 00:00:00";"Argentina";811.9507500903464
"2019-03-07 00:00:00";"Argentina";815.1126152123247
"2019-03-08 00:00:00";"Argentina";778.2412788837522
"2019-03-09 00:00:00";"Argentina";0.0
"2019-03-10 00:00:00";"Argentina";0.0
"2019-03-11 00:00:00";"Argentina";819.9111731756685
"2019-03-12 00:00:00";"Argentina";815.5393939393939
"2019-03-13 00:00:00";"Argentina";820.0882204063923
"2019-03-14 00:00:00";"Argentina";812.9667542664812
"2019-03-15 00:00:00";"Argentina";832.936539087191
"2019-03-16 00:00:00";"Argentina";0.0
"2019-03-17 00:00:00";"Argentina";0.0
"2019-03-18 00:00:00";"Argentina";873.1257715195364
"2019-03-19 00:00:00";"Argentina";858.6166198232304
"2019-03-20 00:00:00";"Argentina";857.5589499582611
"2019-03-21 00:00:00";"Argentina";836.8666260399817
"2019-03-22 00:00:00";"Argentina";800.3706066015849
"2019-03-23 00:00:00";"Argentina";0.0
"2019-03-24 00:00:00";"Argentina";0.0
"2019-03-25 00:00:00";"Argentina";809.894752264902
"2019-03-26 00:00:00";"Argentina";776.3746814479573
"2019-03-27 00:00:00";"Argentina";754.9095870537803
"2019-03-28 00:00:00";"Argentina";749.7606735755795
"2019-03-29 00:00:00";"Argentina";767.2520519051767
"2019-03-30 00:00:00";"Argentina";0.0
"2019-03-31 00:00:00";"Argentina";0.0
"2019-04-01 00:00:00";"Argentina";761.0911270983213
"2019-04-02 00:00:00";"Argentina";0.0
"2019-04-03 00:00:00";"Argentina";743.7368471958989
"2019-04-04 00:00:00";"Argentina";750.2801120448179
"2019-04-05 00:00:00";"Argentina";752.695817848119
"2019-04-06 00:00:00";"Argentina";0.0
"2019-04-07 00:00:00";"Argentina";0.0
"2019-04-08 00:00:00";"Argentina";752.8503787874478
"2019-04-09 00:00:00";"Argentina";725.9857452654319
"2019-04-10 00:00:00";"Argentina";740.9669093925708
"2019-04-11 00:00:00";"Argentina";732.8711009994137
"2019-04-12 00:00:00";"Argentina";734.1840490326398
"2019-04-13 00:00:00";"Argentina";0.0
"2019-04-14 00:00:00";"Argentina";0.0
"2019-04-15 00:00:00";"Argentina";753.2744695977015
"2019-04-16 00:00:00";"Argentina";775.9221061673866
"2019-04-17 00:00:00";"Argentina";756.9661048029815
"2019-04-18 00:00:00";"Argentina";0.0
"2019-04-19 00:00:00";"Argentina";0.0
"2019-04-20 00:00:00";"Argentina";0.0
"2019-04-21 00:00:00";"Argentina";0.0
"2019-04-22 00:00:00";"Argentina";740.1432652143652
"2019-04-23 00:00:00";"Argentina";744.4933920704847
"2019-04-24 00:00:00";"Argentina";701.6960016183803
"2019-04-25 00:00:00";"Argentina";672.9582506555349
"2019-04-26 00:00:00";"Argentina";665.9770334375922
"2019-04-27 00:00:00";"Argentina";0.0
"2019-04-28 00:00:00";"Argentina";0.0
"2019-04-29 00:00:00";"Argentina";640.7067844640774
"2019-04-30 00:00:00";"Argentina";666.9899778276751
"2019-05-01 00:00:00";"Argentina";0.0
"2019-05-02 00:00:00";"Argentina";695.3921520267104
"2019-05-03 00:00:00";"Argentina";724.0882273311762
"2019-05-04 00:00:00";"Argentina";0.0
"2019-05-05 00:00:00";"Argentina";0.0
"2019-05-06 00:00:00";"Argentina";740.8796161210429
"2019-05-07 00:00:00";"Argentina";732.7067084545886
"2019-05-08 00:00:00";"Argentina";746.2494975254857
"2019-05-09 00:00:00";"Argentina";757.0895683180416
"2019-05-10 00:00:00";"Argentina";738.4622025505362
"2019-05-11 00:00:00";"Argentina";0.0
"2019-05-12 00:00:00";"Argentina";0.0
"2019-05-13 00:00:00";"Argentina";720.8855956791501
"2019-05-14 00:00:00";"Argentina";720.1302440969299
"2019-05-15 00:00:00";"Argentina";739.245560493033
"2019-05-16 00:00:00";"Argentina";753.6495979886904
"2019-05-17 00:00:00";"Argentina";744.5931177210749
"2019-05-18 00:00:00";"Argentina";0.0
"2019-05-19 00:00:00";"Argentina";0.0
"2019-05-20 00:00:00";"Argentina";744.912273857616
"2019-05-21 00:00:00";"Argentina";763.0903208274616
"2019-05-22 00:00:00";"Argentina";0.0
"2019-05-23 00:00:00";"Argentina";766.3278498506531
"2019-05-24 00:00:00";"Argentina";778.3866357903306
"2019-05-25 00:00:00";"Argentina";0.0
"2019-05-26 00:00:00";"Argentina";0.0
"2019-05-27 00:00:00";"Argentina";788.2062570875859
"2019-05-28 00:00:00";"Argentina";770.807068419184
"2019-05-29 00:00:00";"Argentina";760.4835831079463
"2019-05-30 00:00:00";"Argentina";770.5776748890502
"2019-05-31 00:00:00";"Argentina";762.0052125645525
"2019-06-01 00:00:00";"Argentina";0.0
"2019-06-02 00:00:00";"Argentina";0.0
"2019-06-03 00:00:00";"Argentina";759.7457217810492
"2019-06-04 00:00:00";"Argentina";773.6554845978104
"2019-06-05 00:00:00";"Argentina";789.6138956824599
